Created at,Total,Subtotal,item_count,total_7d_avg,items_7d_avg,total_7d_std,items_30d_avg,total_30d_avg,total_30d_std,total_90d_avg,items_90d_avg,total_90d_std,total_prev_day,total_prev_week,total_prev_month,total_prev_season,items_prev_day,items_prev_week,items_prev_month,items_prev_season,total_growth_1d,total_growth_1w,total_growth_1m,total_growth_1s,quarter,day_of_year,week_of_year,week_sin,week_cos,year_sin,year_cos,avg_order_value,avg_items_per_order,days_to_next_shopping_holiday,next_shopping_holiday,pre_holiday_period
2023-01-03 00:00:00+02:00,25009.0,23729.0,109,23410.56857142857,81.14285714285714,7364.884054048741,57.13333333333333,16043.618333333336,7439.918697113267,,,,26911.0,17607.0,28330.0,,85.0,49.0,161.0,,-0.11824161123704058,0.3477026182768217,-0.16240734204024,,1,3,1,0.7818314824680298,0.6234898018587336,0.051619667223253764,0.998666816288476,697.9117647058823,3.2058823529411766,,,0
2023-01-04 00:00:00+02:00,35310.2,34560.2,110,26324.597142857143,90.85714285714286,7127.253158877142,57.733333333333334,16501.52566666667,8134.537778594242,,,,23729.0,14162.0,20822.98,,109.0,42.0,92.0,,0.45645412786042394,1.4403474085581132,0.6597144116740254,,1,4,1,0.9749279121818236,-0.22252093395631434,0.06880242680231986,0.9976303053065857,1047.2787878787879,3.3333333333333335,,,0
2023-01-05 00:00:00+02:00,29520.989999999998,28440.989999999998,88,27754.309999999998,95.42857142857143,6227.354799963922,56.4,16747.817666666666,8385.0699572052,,,,34560.2,18433.0,21052.23,,110.0,56.0,128.0,,-0.17705944988744282,0.5429387511528236,0.3509727948060608,,1,5,1,0.43388373911755823,-0.900968867902419,0.08596479873744647,0.9962981749346078,1053.37,3.259259259259259,,,0
2023-01-06 00:00:00+02:00,23127.0,21797.0,84,28117.024285714284,98.14285714285714,5701.76893715704,57.96666666666667,17146.018666666667,8329.721113093476,,,,28440.989999999998,19258.0,9850.970000000001,,88.0,65.0,37.0,,-0.23360614380863676,0.13184131270121502,1.2126755030215297,,1,6,1,-0.433883739117558,-0.9009688679024191,0.10310169744743485,0.9946708199115211,751.6206896551724,2.896551724137931,,,0
2023-01-07 00:00:00+02:00,30843.98,30028.98,106,28923.452857142856,99.42857142857143,5480.703723138494,59.333333333333336,17649.053333333333,8641.613686067134,,,,21797.0,24383.98,14937.94,,84.0,97.0,65.0,,0.3776657338165803,0.23150445497412653,1.0102490704876308,,1,7,1,-0.9749279121818236,-0.2225209339563146,0.1202080448993527,0.9927487224577402,1072.4635714285714,3.7857142857142856,,,0
2023-01-08 00:00:00+02:00,12343.0,11663.0,42,25304.309999999998,89.14285714285714,7317.585941048711,59.36666666666667,17701.053666666667,8599.229651777538,,,,30028.98,36997.0,10102.99,,106.0,114.0,41.0,,-0.6116085195034929,-0.6847582236397546,0.1544107239539978,,1,8,1,-0.7818314824680299,0.6234898018587334,0.13727877211326478,0.9905324521322229,728.9375,2.625,,,0
2023-01-09 00:00:00+02:00,17511.0,17181.0,54,23914.309999999998,84.71428571428571,7865.159424404597,60.4,18031.354333333333,8372.137060585674,,,,11663.0,26911.0,7271.98,,42.0,85.0,23.0,,0.4731201234673754,-0.36156218646650073,1.362630260259242,,1,9,2,0.0,1.0,0.15430882066428117,0.9880226656636976,1145.4,3.6,,,0
2023-01-10 00:00:00+02:00,24917.0,23977.0,88,23949.73857142857,81.71428571428571,7864.744121521993,62.43333333333333,18536.756,8253.38667811002,,,,17181.0,23729.0,8814.95,,54.0,109.0,27.0,,0.395553227402363,0.010451346453706378,1.72003811706249,,1,10,2,0.7818314824680298,0.6234898018587336,0.1712931441814776,0.9852201067560606,888.0370370370371,3.259259259259259,,,0
2023-01-11 00:00:00+02:00,36230.0,35670.0,114,24108.28142857143,82.28571428571429,8121.28772574572,63.5,18967.06,8799.65386959838,,,,23977.0,34560.2,22760.88,,88.0,110.0,82.0,,0.4876756892021521,0.03211208268470678,0.5671626053122725,,1,11,2,0.9749279121818236,-0.22252093395631434,0.1882267098432442,0.9821256058680006,1486.25,4.75,,,0
2023-01-12 00:00:00+02:00,45648.98,44388.98,133,26386.565714285716,88.71428571428571,11194.73240651285,66.33333333333333,19855.296,9942.398659844952,,,,35670.0,28440.989999999998,17741.9,,114.0,88.0,48.0,,0.24443453882814703,0.5607396226362025,1.5019293311313895,,1,12,2,0.43388373911755823,-0.900968867902419,0.2051044998686192,0.9787400799669153,1032.3018604651163,3.0930232558139537,,,0
2023-01-13 00:00:00+02:00,52862.99,51522.99,164,30633.135714285716,100.14285714285714,14355.45434664686,70.36666666666666,20960.398999999998,11493.155841945096,,,,44388.98,21797.0,18369.9,,133.0,84.0,43.0,,0.1607157902704679,1.3637651970454647,1.804750706318488,,1,13,2,-0.433883739117558,-0.9009688679024191,0.22192151300416552,0.9750645322571948,1144.9553333333333,3.6444444444444444,,,0
2023-01-14 00:00:00+02:00,46584.0,45624.0,142,32860.99571428572,105.28571428571429,15416.938215484364,74.3,22158.832666666665,12132.09119496544,,,,51522.99,30028.98,9670.99,,164.0,106.0,24.0,,-0.11449238485577018,0.5193323249740751,3.717614225637706,,1,14,2,-0.9749279121818236,-0.2225209339563146,0.2386727660059501,0.9711000518829505,1267.3333333333333,3.9444444444444446,,,0
2023-01-15 00:00:00+02:00,46935.0,46005.0,137,37766.99571428571,118.85714285714286,12786.841400442177,77.93333333333334,23249.533333333333,12761.24158162339,,,,45624.0,11663.0,13283.98,,142.0,42.0,28.0,,0.008350867964229458,2.9445254222755723,2.463194012637779,,1,15,2,-0.7818314824680299,0.6234898018587334,0.255353295116187,0.9668478136052775,1484.032258064516,4.419354838709677,,,0
2023-01-16 00:00:00+02:00,36506.0,35296.0,100,40354.852857142854,125.42857142857143,9277.782117590961,79.96666666666667,23963.934666666664,12817.480801537567,,,,46005.0,17181.0,13863.96,,137.0,54.0,39.0,,-0.23277904575589614,1.0543623770444097,1.5458815518798383,,1,16,3,0.0,1.0,0.2719581575341055,0.9623090774541486,1069.5757575757575,3.0303030303030303,,,0
2023-01-17 00:00:00+02:00,28298.0,27318.0,86,40832.138571428564,125.14285714285714,8332.609662905597,81.83333333333333,24526.702666666664,12571.26166124612,,,,35296.0,23977.0,10434.96,,100.0,88.0,30.0,,-0.22603127833182235,0.13934186929140435,1.6179304951815823,,1,17,3,0.7818314824680298,0.6234898018587336,0.288482432880609,0.9574851883550393,942.0,2.9655172413793105,,,0
2023-01-18 00:00:00+02:00,9040.0,8760.0,19,36987.852857142854,111.57142857142857,14804.94834004802,81.03333333333333,24515.70333333333,12585.370337791443,,,,27318.0,35670.0,9089.98,,86.0,114.0,43.0,,-0.6793323083681089,-0.7544154751892347,-0.03630151001432347,,1,18,3,0.9749279121818236,-0.22252093395631434,0.30492122465628907,0.9523775757303974,1095.0,2.375,,,0
2023-01-19 00:00:00+02:00,24789.98,24049.98,53,34082.28142857143,100.14285714285714,15103.169788193953,81.16666666666667,25030.369333333332,12222.97711433616,,,,8760.0,44388.98,8610.0,,19.0,133.0,49.0,,1.745431506849315,-0.45819930982870083,1.7932613240418118,,1,19,3,0.43388373911755823,-0.900968867902419,0.3212696616923644,0.9469877530760753,1093.1809090909092,2.409090909090909,,,0
2023-01-20 00:00:00+02:00,20362.99,19582.99,54,29519.424285714285,84.42857142857143,13717.06908211064,82.26666666666667,25449.63566666667,11791.464462351612,,,,24049.98,51522.99,7005.0,,53.0,164.0,21.0,,-0.1857377843973258,-0.6199174387977096,1.7955731620271238,,1,20,3,-0.433883739117558,-0.9009688679024191,0.3375228995941133,0.9413173175128471,890.1359090909092,2.4545454545454546,,,0
2023-01-21 00:00:00+02:00,42681.99,41771.99,114,28969.13714285714,80.42857142857143,13023.032169256547,84.33333333333333,26500.202666666668,11795.018455131341,,,,19582.99,45624.0,10254.98,,54.0,142.0,52.0,,1.133075184126632,-0.08442946694722075,3.0733370518518806,,1,21,3,-0.9749279121818236,-0.2225209339563146,0.3536761221763716,0.9353679493131483,1265.8178787878787,3.4545454545454546,,,0
2023-01-22 00:00:00+02:00,19048.99,18388.99,46,25023.992857142857,67.42857142857143,11033.025782624532,85.43333333333334,26946.369000000002,11191.56773135126,,,,41771.99,46005.0,5004.0,,114.0,137.0,13.0,,-0.5597770180448669,-0.6002827953483316,2.674858113509193,,1,22,3,-0.7818314824680299,0.6234898018587334,0.3697245428906731,0.9291414114031743,967.8415789473685,2.4210526315789473,,,0
2023-01-23 00:00:00+02:00,47113.979999999996,46313.979999999996,126,26597.989999999998,71.14285714285714,13296.447522304612,88.1,28039.10166666667,11434.402989454915,,,,18388.99,35296.0,13532.0,,46.0,100.0,46.0,,1.5185711667688109,0.31215945149592006,2.42255246822347,,1,23,4,0.0,1.0,0.38566340624360707,0.9226395488404876,1715.3325925925924,4.666666666666667,,,0
